GDAY_DS,START_CK,INN2,R,ER,PA,AB,HIT,H2,H3,HR,BB,IB,HP,KK,BF,WHIP,NAME,T_ID,MONEY,WLS,TB_SC,HEADER_NO,AGE_VA
20200813,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.56,이준영,HT,4000.0,L,T,0,28
20200814,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.35,이준영,HT,4000.0,W,B,0,28
20200816,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,이준영,HT,4000.0,W,B,0,28
20200818,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.71,이준영,HT,4000.0,L,T,0,28
20200822,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.59,이준영,HT,4000.0,L,T,0,28
20200823,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.48,이준영,HT,4000.0,W,T,0,28
20200825,0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.4,이준영,HT,4000.0,L,T,0,28
20200826,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.31,이준영,HT,4000.0,W,T,0,28
20200830,0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.33,이준영,HT,4000.0,W,B,0,28
20200904,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.44,이준영,HT,4000.0,W,T,0,28
20200905,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,2.3,이준영,HT,4000.0,W,T,0,28
20200908,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.25,이준영,HT,4000.0,W,B,0,28
20200910,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.14,이준영,HT,4000.0,L,B,0,28
20200912,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.97,이준영,HT,4000.0,W,T,0,28
20200913,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.05,이준영,HT,4000.0,W,T,0,28
20200916,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,이준영,HT,4000.0,L,B,0,28
20200918,0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.03,이준영,HT,4000.0,W,T,0,28
20200920,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.05,이준영,HT,4000.0,L,B,0,28
20200922,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.91,이준영,HT,4000.0,L,B,0,28
20200725,0,5.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,31.0,1.2,홍건희,OB,8000.0,W,B,0,28
20200726,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.21,홍건희,OB,8000.0,L,B,0,28
20200728,0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,1.22,홍건희,OB,8000.0,L,B,0,28
20200731,0,3.0,3.0,3.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,1.27,홍건희,OB,8000.0,L,T,0,28
20200801,0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.29,홍건희,OB,8000.0,W,T,0,28
20200802,0,6.0,0.0,0.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,1.25,홍건희,OB,8000.0,W,T,0,28
20200805,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.24,홍건희,OB,8000.0,D,B,0,28
20200806,0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.19,홍건희,OB,8000.0,W,B,0,28
20200807,0,2.0,3.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,24.0,1.25,홍건희,OB,8000.0,L,B,0,28
20200811,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.22,홍건희,OB,8000.0,W,T,0,28
20200814,0,6.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.19,홍건희,OB,8000.0,L,B,0,28
20200820,0,3.0,2.0,2.0,7.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.25,홍건희,OB,8000.0,L,B,0,28
20200821,0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.24,홍건희,OB,8000.0,W,B,0,28
20200823,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,1.24,홍건희,OB,8000.0,W,T,0,28
20200825,0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,20.0,1.27,홍건희,OB,8000.0,W,B,0,28
20200903,0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.29,홍건희,OB,8000.0,L,T,0,28
20200906,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.29,홍건희,OB,8000.0,W,B,0,28
20200909,0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.24,홍건희,OB,8000.0,L,B,0,28
20200913,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.24,홍건희,OB,8000.0,D,T,0,28
20200915,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,18.0,1.24,홍건희,OB,8000.0,W,B,0,28
20200916,0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,1.25,홍건희,OB,8000.0,L,B,0,28
20200919,0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.25,홍건희,OB,8000.0,L,B,0,28
20200920,0,3.0,0.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.28,홍건희,OB,8000.0,W,B,0,28
20200721,0,3.0,2.0,2.0,6.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,1.64,서덕원,HT,,W,T,0,27
20200819,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.38,서덕원,HT,,L,T,0,27
20200820,0,9.0,1.0,1.0,11.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,1.09,서덕원,HT,,L,B,0,27
20200917,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.96,서덕원,HT,,W,T,0,27
20200923,0,3.0,3.0,3.0,6.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1.18,서덕원,HT,,L,B,0,27
20200812,0,4.0,1.0,1.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,2.25,양승철,HT,3000.0,L,T,0,28
20200814,0,11.0,0.0,0.0,15.0,12.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,56.0,1.6,양승철,HT,3000.0,W,B,0,28
20200830,0,11.0,2.0,2.0,19.0,14.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,75.0,1.73,양승철,HT,3000.0,L,B,0,28
20200904,0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.66,양승철,HT,3000.0,L,T,0,28
20200908,1,11.0,2.0,2.0,18.0,16.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,69.0,1.88,양승철,HT,3000.0,W,B,0,28
20200915,0,8.0,7.0,7.0,16.0,12.0,6.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,57.0,2.13,양승철,HT,3000.0,L,B,0,28
20200920,0,3.0,2.0,2.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.24,양승철,HT,3000.0,L,B,0,28
20200726,0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.33,김기훈,HT,3500.0,W,B,0,20
20200815,1,12.0,3.0,3.0,21.0,18.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,1.58,김기훈,HT,3500.0,W,B,0,20
20200830,1,9.0,6.0,5.0,18.0,12.0,4.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,76.0,1.77,김기훈,HT,3500.0,L,B,0,20
20200920,1,12.0,1.0,1.0,19.0,16.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,95.0,1.81,김기훈,HT,3500.0,L,B,0,20
20200819,0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,2.18,김명찬,HT,3500.0,L,T,0,28
20200821,0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.25,김명찬,HT,3500.0,L,B,0,28
20200822,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.31,김명찬,HT,3500.0,L,T,0,28
20200823,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.36,김명찬,HT,3500.0,W,T,0,28
20200825,0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.44,김명찬,HT,3500.0,L,T,0,28
20200826,0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,김명찬,HT,3500.0,W,T,0,28
20200904,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.19,김명찬,HT,3500.0,W,T,0,28
20200904,0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,3.18,김명찬,HT,3500.0,L,T,1,28
20200908,0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,3.5,김명찬,HT,3500.0,W,B,0,28
20200915,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,김명찬,HT,3500.0,L,B,0,28
20200919,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.63,김명찬,HT,3500.0,W,B,0,28
20200920,0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.88,김명찬,HT,3500.0,L,B,0,28
20200806,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,남재현,HT,3100.0,W,B,0,24
20200809,0,9.0,2.0,2.0,14.0,12.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,57.0,1.75,남재현,HT,3100.0,L,B,0,24
20200819,0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,46.0,1.42,남재현,HT,3100.0,L,T,0,24
20200827,0,7.0,6.0,1.0,15.0,11.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,44.0,1.73,남재현,HT,3100.0,L,T,0,24
20200904,0,2.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.93,남재현,HT,3100.0,L,T,0,24
20200906,0,1.0,3.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,9.0,김재열,HT,,W,T,0,24
20200915,0,3.0,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,4.5,김재열,HT,,L,B,0,24
20200917,0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,25.0,3.43,김재열,HT,,W,T,0,24
20200920,0,4.0,3.0,3.0,7.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,2.73,김재열,HT,,L,B,0,24
20200923,0,3.0,1.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,27.0,2.79,김재열,HT,,L,B,0,24
20200813,0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.78,장현식,HT,6400.0,L,T,0,25
20200815,0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.5,장현식,HT,6400.0,W,B,0,25
20200818,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.39,장현식,HT,6400.0,L,T,0,25
20200822,0,2.0,4.0,4.0,7.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,23.0,1.67,장현식,HT,6400.0,L,T,0,25
20200823,0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.84,장현식,HT,6400.0,W,T,0,25
20200825,0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.98,장현식,HT,6400.0,L,T,0,25
20200828,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.93,장현식,HT,6400.0,W,T,0,25
20200830,0,4.0,1.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.9,장현식,HT,6400.0,W,B,0,25
20200904,0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.79,장현식,HT,6400.0,W,T,0,25
20200904,0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.87,장현식,HT,6400.0,L,T,1,25
20200908,0,6.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.73,장현식,HT,6400.0,W,B,0,25
20200910,0,2.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.77,장현식,HT,6400.0,L,B,0,25
20200912,0,3.0,1.0,1.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,25.0,1.83,장현식,HT,6400.0,W,T,0,25
20200916,0,4.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.85,장현식,HT,6400.0,L,B,0,25
20200918,0,5.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.77,장현식,HT,6400.0,W,T,0,25
20200920,0,6.0,1.0,1.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,1.71,장현식,HT,6400.0,L,B,0,25
20200828,0,1.0,5.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,9.0,차명진,HT,3600.0,W,T,0,25
20200801,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.55,김현수,HT,3000.0,L,T,0,20
20200804,0,1.0,6.0,6.0,7.0,6.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,3.29,김현수,HT,3000.0,L,B,0,20
20200819,0,1.0,4.0,3.0,7.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,3.82,김현수,HT,3000.0,L,T,0,20
20200821,0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,3.75,김현수,HT,3000.0,L,B,0,20
20200828,0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,3.96,김현수,HT,3000.0,W,T,0,20
20200830,0,7.0,0.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,3.28,김현수,HT,3000.0,L,B,0,20
20200923,0,15.0,1.0,1.0,20.0,17.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,66.0,2.55,김현수,HT,3000.0,L,B,0,20
20200917,0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,21.0,2.63,박진태,HT,6000.0,W,T,0,26
20200725,1,20.0,1.0,1.0,27.0,22.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,113.0,1.36,데스파이네,KT,45000.0,W,B,0,33
20200730,1,21.0,1.0,1.0,29.0,26.0,8.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,107.0,1.35,데스파이네,KT,45000.0,W,T,0,33
20200804,1,18.0,2.0,2.0,25.0,24.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,102.0,1.34,데스파이네,KT,45000.0,W,T,0,33
20200809,1,15.0,2.0,1.0,24.0,20.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,112.0,1.36,데스파이네,KT,45000.0,W,T,0,33
20200814,1,18.0,2.0,2.0,26.0,23.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,104.0,1.36,데스파이네,KT,45000.0,W,T,0,33
20200819,1,23.0,4.0,4.0,34.0,30.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,104.0,1.38,데스파이네,KT,45000.0,W,T,0,33
20200825,1,12.0,3.0,3.0,23.0,19.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,98.0,1.42,데스파이네,KT,45000.0,L,B,0,33
20200830,1,18.0,4.0,4.0,27.0,21.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,102.0,1.43,데스파이네,KT,45000.0,W,T,0,33
20200904,1,24.0,1.0,1.0,30.0,28.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,104.0,1.39,데스파이네,KT,45000.0,W,B,0,33
20200909,1,21.0,2.0,2.0,30.0,27.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,95.0,1.38,데스파이네,KT,45000.0,W,T,0,33
20200915,1,19.0,7.0,6.0,30.0,25.0,9.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,101.0,1.41,데스파이네,KT,45000.0,L,B,0,33
20200920,1,18.0,1.0,0.0,21.0,19.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,98.0,1.38,데스파이네,KT,45000.0,W,T,0,33
20200724,1,21.0,1.0,1.0,25.0,23.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,106.0,1.13,쿠에바스,KT,60000.0,L,B,0,30
20200731,1,8.0,0.0,0.0,13.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,70.0,1.16,쿠에바스,KT,60000.0,W,B,0,30
20200806,1,17.0,3.0,3.0,25.0,20.0,6.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,102.0,1.19,쿠에바스,KT,60000.0,L,T,0,30
20200812,1,9.0,5.0,5.0,14.0,12.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,56.0,1.21,쿠에바스,KT,60000.0,L,B,0,30
20200818,1,18.0,2.0,1.0,26.0,21.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,103.0,1.21,쿠에바스,KT,60000.0,W,T,0,30
20200824,1,18.0,0.0,0.0,25.0,23.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,87.0,1.19,쿠에바스,KT,60000.0,W,B,0,30
20200830,1,18.0,6.0,3.0,29.0,27.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,92.0,1.23,쿠에바스,KT,60000.0,L,T,0,30
20200905,1,26.0,1.0,1.0,31.0,31.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,118.0,1.18,쿠에바스,KT,60000.0,W,T,0,30
20200911,1,14.0,8.0,8.0,26.0,24.0,10.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,107.0,1.24,쿠에바스,KT,60000.0,L,T,0,30
20200917,1,24.0,0.0,0.0,30.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,98.0,1.21,쿠에바스,KT,60000.0,W,B,0,30
20200923,1,15.0,3.0,3.0,24.0,21.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,98.0,1.25,쿠에바스,KT,60000.0,W,T,0,30
20200721,0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,1.52,김재윤,KT,12000.0,W,B,0,30
20200724,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.52,김재윤,KT,12000.0,L,B,0,30
20200801,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,김재윤,KT,12000.0,W,B,0,30
20200804,0,3.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.55,김재윤,KT,12000.0,W,T,0,30
20200809,0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.48,김재윤,KT,12000.0,W,T,0,30
20200813,0,3.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.5,김재윤,KT,12000.0,L,B,0,30
20200814,0,4.0,1.0,1.0,9.0,7.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,37.0,1.59,김재윤,KT,12000.0,W,T,0,30
20200816,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.54,김재윤,KT,12000.0,W,T,0,30
20200818,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.5,김재윤,KT,12000.0,W,T,0,30
20200819,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.46,김재윤,KT,12000.0,W,T,0,30
20200825,0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.45,김재윤,KT,12000.0,L,B,0,30
20200826,0,6.0,0.0,0.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,29.0,1.4,김재윤,KT,12000.0,W,B,0,30
20200828,0,4.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,20.0,1.43,김재윤,KT,12000.0,L,T,0,30
20200830,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.39,김재윤,KT,12000.0,W,T,0,30
20200904,0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.38,김재윤,KT,12000.0,W,B,0,30
20200906,0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,1.33,김재윤,KT,12000.0,W,T,0,30
20200909,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.33,김재윤,KT,12000.0,W,T,0,30
20200912,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.32,김재윤,KT,12000.0,W,B,0,30
20200917,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.29,김재윤,KT,12000.0,W,B,0,30
20200918,0,6.0,1.0,0.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.26,김재윤,KT,12000.0,W,B,0,30
20200923,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.24,김재윤,KT,12000.0,W,T,0,30
20200721,0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,1.11,주권,KT,15000.0,W,B,0,25
20200724,0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,1.21,주권,KT,15000.0,L,B,0,25
20200725,0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.22,주권,KT,15000.0,W,B,0,25
20200801,0,3.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,1.26,주권,KT,15000.0,W,B,0,25
20200804,0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.27,주권,KT,15000.0,W,T,0,25
20200809,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.25,주권,KT,15000.0,W,T,0,25
20200813,0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,1.31,주권,KT,15000.0,L,B,0,25
20200814,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.31,주권,KT,15000.0,W,T,0,25
20200816,0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.26,주권,KT,15000.0,W,T,0,25
20200819,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,주권,KT,15000.0,W,T,0,25
20200820,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.22,주권,KT,15000.0,W,T,0,25
